LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN (kW-hr/m^2/day)
65.0,-144.0,2024,7,7,-999.0
65.5,-149.5,2024,7,7,4.1
65.5,-149.0,2024,7,7,-999.0
65.5,-148.5,2024,7,7,4.1
65.5,-148.0,2024,7,7,-999.0
65.5,-147.5,2024,7,7,3.39
65.5,-147.0,2024,7,7,-999.0
65.5,-146.5,2024,7,7,3.39
65.5,-146.0,2024,7,7,-999.0
65.5,-145.5,2024,7,7,3.35
65.5,-145.0,2024,7,7,-999.0
65.5,-144.5,2024,7,7,3.35
65.5,-144.0,2024,7,7,-999.0
63.5,-149.5,2024,7,8,4.08
63.5,-149.0,2024,7,8,-999.0
63.5,-148.5,2024,7,8,4.08
63.5,-148.0,2024,7,8,-999.0
63.5,-147.5,2024,7,8,4.6
63.5,-147.0,2024,7,8,-999.0
63.5,-146.5,2024,7,8,4.6
63.5,-146.0,2024,7,8,-999.0
63.5,-145.5,2024,7,8,4.68
63.5,-145.0,2024,7,8,-999.0
63.5,-144.5,2024,7,8,4.68
63.5,-144.0,2024,7,8,-999.0
64.0,-149.5,2024,7,8,-999.0
64.0,-149.0,2024,7,8,-999.0
64.0,-148.5,2024,7,8,-999.0
64.0,-148.0,2024,7,8,-999.0
64.0,-147.5,2024,7,8,-999.0
64.0,-147.0,2024,7,8,-999.0
64.0,-146.5,2024,7,8,-999.0
64.0,-146.0,2024,7,8,-999.0
64.0,-145.5,2024,7,8,-999.0
64.0,-145.0,2024,7,8,-999.0
64.0,-144.5,2024,7,8,-999.0
64.0,-144.0,2024,7,8,-999.0
64.5,-149.5,2024,7,8,3.98
64.5,-149.0,2024,7,8,-999.0
64.5,-148.5,2024,7,8,3.98
64.5,-148.0,2024,7,8,-999.0
64.5,-147.5,2024,7,8,3.52
64.5,-147.0,2024,7,8,-999.0
64.5,-146.5,2024,7,8,3.52
64.5,-146.0,2024,7,8,-999.0
64.5,-145.5,2024,7,8,3.9
64.5,-145.0,2024,7,8,-999.0
64.5,-144.5,2024,7,8,3.9
64.5,-144.0,2024,7,8,-999.0
65.0,-149.5,2024,7,8,-999.0
65.0,-149.0,2024,7,8,-999.0
65.0,-148.5,2024,7,8,-999.0
65.0,-148.0,2024,7,8,-999.0
65.0,-147.5,2024,7,8,-999.0
65.0,-147.0,2024,7,8,-999.0
65.0,-146.5,2024,7,8,-999.0
65.0,-146.0,2024,7,8,-999.0
65.0,-145.5,2024,7,8,-999.0
65.0,-145.0,2024,7,8,-999.0
65.0,-144.5,2024,7,8,-999.0
65.0,-144.0,2024,7,8,-999.0
65.5,-149.5,2024,7,8,4.28
65.5,-149.0,2024,7,8,-999.0
65.5,-148.5,2024,7,8,4.28
65.5,-148.0,2024,7,8,-999.0
65.5,-147.5,2024,7,8,3.49
65.5,-147.0,2024,7,8,-999.0
65.5,-146.5,2024,7,8,3.49
65.5,-146.0,2024,7,8,-999.0
65.5,-145.5,2024,7,8,3.26
65.5,-145.0,2024,7,8,-999.0
65.5,-144.5,2024,7,8,3.26
65.5,-144.0,2024,7,8,-999.0
63.5,-149.5,2024,7,9,3.14
63.5,-149.0,2024,7,9,-999.0
63.5,-148.5,2024,7,9,3.14
63.5,-148.0,2024,7,9,-999.0
63.5,-147.5,2024,7,9,3.1
63.5,-147.0,2024,7,9,-999.0
63.5,-146.5,2024,7,9,3.1
63.5,-146.0,2024,7,9,-999.0
63.5,-145.5,2024,7,9,4.68
63.5,-145.0,2024,7,9,-999.0
63.5,-144.5,2024,7,9,4.68
63.5,-144.0,2024,7,9,-999.0
64.0,-149.5,2024,7,9,-999.0
64.0,-149.0,2024,7,9,-999.0
64.0,-148.5,2024,7,9,-999.0
64.0,-148.0,2024,7,9,-999.0
64.0,-147.5,2024,7,9,-999.0
64.0,-147.0,2024,7,9,-999.0
64.0,-146.5,2024,7,9,-999.0
64.0,-146.0,2024,7,9,-999.0
64.0,-145.5,2024,7,9,-999.0
64.0,-145.0,2024,7,9,-999.0
64.0,-144.5,2024,7,9,-999.0
64.0,-144.0,2024,7,9,-999.0
64.5,-149.5,2024,7,9,2.71
64.5,-149.0,2024,7,9,-999.0
64.5,-148.5,2024,7,9,2.71
64.5,-148.0,2024,7,9,-999.0
64.5,-147.5,2024,7,9,3.32
64.5,-147.0,2024,7,9,-999.0
64.5,-146.5,2024,7,9,3.32
64.5,-146.0,2024,7,9,-999.0
64.5,-145.5,2024,7,9,4.1
64.5,-145.0,2024,7,9,-999.0
64.5,-144.5,2024,7,9,4.1
64.5,-144.0,2024,7,9,-999.0
65.0,-149.5,2024,7,9,-999.0
65.0,-149.0,2024,7,9,-999.0
65.0,-148.5,2024,7,9,-999.0
65.0,-148.0,2024,7,9,-999.0
65.0,-147.5,2024,7,9,-999.0
65.0,-147.0,2024,7,9,-999.0
65.0,-146.5,2024,7,9,-999.0
65.0,-146.0,2024,7,9,-999.0
65.0,-145.5,2024,7,9,-999.0
65.0,-145.0,2024,7,9,-999.0
65.0,-144.5,2024,7,9,-999.0
65.0,-144.0,2024,7,9,-999.0
65.5,-149.5,2024,7,9,2.49
65.5,-149.0,2024,7,9,-999.0
65.5,-148.5,2024,7,9,2.49
65.5,-148.0,2024,7,9,-999.0
65.5,-147.5,2024,7,9,2.44
65.5,-147.0,2024,7,9,-999.0
65.5,-146.5,2024,7,9,2.44
65.5,-146.0,2024,7,9,-999.0
65.5,-145.5,2024,7,9,3.02
65.5,-145.0,2024,7,9,-999.0
65.5,-144.5,2024,7,9,3.02
65.5,-144.0,2024,7,9,-999.0
63.5,-149.5,2024,7,10,5.5
63.5,-149.0,2024,7,10,-999.0
63.5,-148.5,2024,7,10,5.5
63.5,-148.0,2024,7,10,-999.0
63.5,-147.5,2024,7,10,5.67
63.5,-147.0,2024,7,10,-999.0
63.5,-146.5,2024,7,10,5.67
63.5,-146.0,2024,7,10,-999.0
63.5,-145.5,2024,7,10,3.81
63.5,-145.0,2024,7,10,-999.0
63.5,-144.5,2024,7,10,3.81
63.5,-144.0,2024,7,10,-999.0
64.0,-149.5,2024,7,10,-999.0
64.0,-149.0,2024,7,10,-999.0
64.0,-148.5,2024,7,10,-999.0
64.0,-148.0,2024,7,10,-999.0
64.0,-147.5,2024,7,10,-999.0
64.0,-147.0,2024,7,10,-999.0
64.0,-146.5,2024,7,10,-999.0
64.0,-146.0,2024,7,10,-999.0
64.0,-145.5,2024,7,10,-999.0
64.0,-145.0,2024,7,10,-999.0
64.0,-144.5,2024,7,10,-999.0
64.0,-144.0,2024,7,10,-999.0
64.5,-149.5,2024,7,10,6.62
64.5,-149.0,2024,7,10,-999.0
64.5,-148.5,2024,7,10,6.62
64.5,-148.0,2024,7,10,-999.0
64.5,-147.5,2024,7,10,5.49
64.5,-147.0,2024,7,10,-999.0
64.5,-146.5,2024,7,10,5.49
64.5,-146.0,2024,7,10,-999.0
64.5,-145.5,2024,7,10,3.63
64.5,-145.0,2024,7,10,-999.0
64.5,-144.5,2024,7,10,3.63
64.5,-144.0,2024,7,10,-999.0
65.0,-149.5,2024,7,10,-999.0
65.0,-149.0,2024,7,10,-999.0
65.0,-148.5,2024,7,10,-999.0
65.0,-148.0,2024,7,10,-999.0
65.0,-147.5,2024,7,10,-999.0
65.0,-147.0,2024,7,10,-999.0
65.0,-146.5,2024,7,10,-999.0
65.0,-146.0,2024,7,10,-999.0
65.0,-145.5,2024,7,10,-999.0
65.0,-145.0,2024,7,10,-999.0
65.0,-144.5,2024,7,10,-999.0
65.0,-144.0,2024,7,10,-999.0
65.5,-149.5,2024,7,10,6.06
65.5,-149.0,2024,7,10,-999.0
65.5,-148.5,2024,7,10,6.06
65.5,-148.0,2024,7,10,-999.0
65.5,-147.5,2024,7,10,5.79
65.5,-147.0,2024,7,10,-999.0
65.5,-146.5,2024,7,10,5.79
65.5,-146.0,2024,7,10,-999.0
65.5,-145.5,2024,7,10,5.7
65.5,-145.0,2024,7,10,-999.0
65.5,-144.5,2024,7,10,5.7
65.5,-144.0,2024,7,10,-999.0
63.5,-149.5,2024,7,11,4.48
63.5,-149.0,2024,7,11,-999.0
63.5,-148.5,2024,7,11,4.48
63.5,-148.0,2024,7,11,-999.0
63.5,-147.5,2024,7,11,4.4
63.5,-147.0,2024,7,11,-999.0
63.5,-146.5,2024,7,11,4.4
63.5,-146.0,2024,7,11,-999.0
63.5,-145.5,2024,7,11,5.04
63.5,-145.0,2024,7,11,-999.0
63.5,-144.5,2024,7,11,5.04
63.5,-144.0,2024,7,11,-999.0
64.0,-149.5,2024,7,11,-999.0
64.0,-149.0,2024,7,11,-999.0
64.0,-148.5,2024,7,11,-999.0
64.0,-148.0,2024,7,11,-999.0
64.0,-147.5,2024,7,11,-999.0
64.0,-147.0,2024,7,11,-999.0
64.0,-146.5,2024,7,11,-999.0
64.0,-146.0,2024,7,11,-999.0
64.0,-145.5,2024,7,11,-999.0
64.0,-145.0,2024,7,11,-999.0
64.0,-144.5,2024,7,11,-999.0
64.0,-144.0,2024,7,11,-999.0
64.5,-149.5,2024,7,11,5.19
64.5,-149.0,2024,7,11,-999.0
64.5,-148.5,2024,7,11,5.19
64.5,-148.0,2024,7,11,-999.0
64.5,-147.5,2024,7,11,4.05
64.5,-147.0,2024,7,11,-999.0
64.5,-146.5,2024,7,11,4.05
64.5,-146.0,2024,7,11,-999.0
64.5,-145.5,2024,7,11,4.77
64.5,-145.0,2024,7,11,-999.0
64.5,-144.5,2024,7,11,4.77
64.5,-144.0,2024,7,11,-999.0
65.0,-149.5,2024,7,11,-999.0
65.0,-149.0,2024,7,11,-999.0
65.0,-148.5,2024,7,11,-999.0
65.0,-148.0,2024,7,11,-999.0
65.0,-147.5,2024,7,11,-999.0
65.0,-147.0,2024,7,11,-999.0
65.0,-146.5,2024,7,11,-999.0
65.0,-146.0,2024,7,11,-999.0
65.0,-145.5,2024,7,11,-999.0
65.0,-145.0,2024,7,11,-999.0
65.0,-144.5,2024,7,11,-999.0
65.0,-144.0,2024,7,11,-999.0
65.5,-149.5,2024,7,11,3.58
65.5,-149.0,2024,7,11,-999.0
65.5,-148.5,2024,7,11,3.58
65.5,-148.0,2024,7,11,-999.0
65.5,-147.5,2024,7,11,3.02
65.5,-147.0,2024,7,11,-999.0
65.5,-146.5,2024,7,11,3.02
65.5,-146.0,2024,7,11,-999.0
65.5,-145.5,2024,7,11,3.55
65.5,-145.0,2024,7,11,-999.0
65.5,-144.5,2024,7,11,3.55
65.5,-144.0,2024,7,11,-999.0
63.5,-149.5,2024,7,12,4.73
63.5,-149.0,2024,7,12,-999.0
63.5,-148.5,2024,7,12,4.73
63.5,-148.0,2024,7,12,-999.0
63.5,-147.5,2024,7,12,5.37
63.5,-147.0,2024,7,12,-999.0
63.5,-146.5,2024,7,12,5.37
63.5,-146.0,2024,7,12,-999.0
63.5,-145.5,2024,7,12,6.68
63.5,-145.0,2024,7,12,-999.0
63.5,-144.5,2024,7,12,6.68
63.5,-144.0,2024,7,12,-999.0
64.0,-149.5,2024,7,12,-999.0
64.0,-149.0,2024,7,12,-999.0
64.0,-148.5,2024,7,12,-999.0
64.0,-148.0,2024,7,12,-999.0
64.0,-147.5,2024,7,12,-999.0
64.0,-147.0,2024,7,12,-999.0
64.0,-146.5,2024,7,12,-999.0
64.0,-146.0,2024,7,12,-999.0
64.0,-145.5,2024,7,12,-999.0
64.0,-145.0,2024,7,12,-999.0
64.0,-144.5,2024,7,12,-999.0
64.0,-144.0,2024,7,12,-999.0
64.5,-149.5,2024,7,12,6.53
64.5,-149.0,2024,7,12,-999.0
64.5,-148.5,2024,7,12,6.53
64.5,-148.0,2024,7,12,-999.0
64.5,-147.5,2024,7,12,7.27
64.5,-147.0,2024,7,12,-999.0
64.5,-146.5,2024,7,12,7.27
64.5,-146.0,2024,7,12,-999.0
64.5,-145.5,2024,7,12,6.96
64.5,-145.0,2024,7,12,-999.0
64.5,-144.5,2024,7,12,6.96
64.5,-144.0,2024,7,12,-999.0
65.0,-149.5,2024,7,12,-999.0
65.0,-149.0,2024,7,12,-999.0
65.0,-148.5,2024,7,12,-999.0
65.0,-148.0,2024,7,12,-999.0
65.0,-147.5,2024,7,12,-999.0
65.0,-147.0,2024,7,12,-999.0
65.0,-146.5,2024,7,12,-999.0
65.0,-146.0,2024,7,12,-999.0
65.0,-145.5,2024,7,12,-999.0
65.0,-145.0,2024,7,12,-999.0
65.0,-144.5,2024,7,12,-999.0
65.0,-144.0,2024,7,12,-999.0
65.5,-149.5,2024,7,12,6.55
65.5,-149.0,2024,7,12,-999.0
65.5,-148.5,2024,7,12,6.55
65.5,-148.0,2024,7,12,-999.0
65.5,-147.5,2024,7,12,6.77
65.5,-147.0,2024,7,12,-999.0
65.5,-146.5,2024,7,12,6.77
65.5,-146.0,2024,7,12,-999.0
65.5,-145.5,2024,7,12,6.63
65.5,-145.0,2024,7,12,-999.0
65.5,-144.5,2024,7,12,6.63
65.5,-144.0,2024,7,12,-999.0
63.5,-149.5,2024,7,13,3.3
63.5,-149.0,2024,7,13,-999.0
63.5,-148.5,2024,7,13,3.3
63.5,-148.0,2024,7,13,-999.0
63.5,-147.5,2024,7,13,4.01
63.5,-147.0,2024,7,13,-999.0
63.5,-146.5,2024,7,13,4.01
63.5,-146.0,2024,7,13,-999.0
63.5,-145.5,2024,7,13,3.64
63.5,-145.0,2024,7,13,-999.0
63.5,-144.5,2024,7,13,3.64
63.5,-144.0,2024,7,13,-999.0
64.0,-149.5,2024,7,13,-999.0
64.0,-149.0,2024,7,13,-999.0
64.0,-148.5,2024,7,13,-999.0
64.0,-148.0,2024,7,13,-999.0
64.0,-147.5,2024,7,13,-999.0
64.0,-147.0,2024,7,13,-999.0
64.0,-146.5,2024,7,13,-999.0
64.0,-146.0,2024,7,13,-999.0
64.0,-145.5,2024,7,13,-999.0
64.0,-145.0,2024,7,13,-999.0
64.0,-144.5,2024,7,13,-999.0
64.0,-144.0,2024,7,13,-999.0
64.5,-149.5,2024,7,13,3.47
64.5,-149.0,2024,7,13,-999.0
64.5,-148.5,2024,7,13,3.47
64.5,-148.0,2024,7,13,-999.0
64.5,-147.5,2024,7,13,4.17
64.5,-147.0,2024,7,13,-999.0
64.5,-146.5,2024,7,13,4.17
64.5,-146.0,2024,7,13,-999.0
64.5,-145.5,2024,7,13,4.45
64.5,-145.0,2024,7,13,-999.0
64.5,-144.5,2024,7,13,4.45
64.5,-144.0,2024,7,13,-999.0
65.0,-149.5,2024,7,13,-999.0
65.0,-149.0,2024,7,13,-999.0
65.0,-148.5,2024,7,13,-999.0
65.0,-148.0,2024,7,13,-999.0
65.0,-147.5,2024,7,13,-999.0
65.0,-147.0,2024,7,13,-999.0
65.0,-146.5,2024,7,13,-999.0
65.0,-146.0,2024,7,13,-999.0
65.0,-145.5,2024,7,13,-999.0
65.0,-145.0,2024,7,13,-999.0
65.0,-144.5,2024,7,13,-999.0
65.0,-144.0,2024,7,13,-999.0
65.5,-149.5,2024,7,13,3.79
65.5,-149.0,2024,7,13,-999.0
65.5,-148.5,2024,7,13,3.79
65.5,-148.0,2024,7,13,-999.0
65.5,-147.5,2024,7,13,3.56
65.5,-147.0,2024,7,13,-999.0
65.5,-146.5,2024,7,13,3.56
65.5,-146.0,2024,7,13,-999.0
65.5,-145.5,2024,7,13,4.77
65.5,-145.0,2024,7,13,-999.0
65.5,-144.5,2024,7,13,4.77
65.5,-144.0,2024,7,13,-999.0
63.5,-149.5,2024,7,14,4.45
63.5,-149.0,2024,7,14,-999.0
63.5,-148.5,2024,7,14,4.45
63.5,-148.0,2024,7,14,-999.0
63.5,-147.5,2024,7,14,4.27
63.5,-147.0,2024,7,14,-999.0
63.5,-146.5,2024,7,14,4.27
63.5,-146.0,2024,7,14,-999.0
63.5,-145.5,2024,7,14,4.6
63.5,-145.0,2024,7,14,-999.0
63.5,-144.5,2024,7,14,4.6
63.5,-144.0,2024,7,14,-999.0
64.0,-149.5,2024,7,14,-999.0
64.0,-149.0,2024,7,14,-999.0
64.0,-148.5,2024,7,14,-999.0
64.0,-148.0,2024,7,14,-999.0
64.0,-147.5,2024,7,14,-999.0
64.0,-147.0,2024,7,14,-999.0
64.0,-146.5,2024,7,14,-999.0
64.0,-146.0,2024,7,14,-999.0
64.0,-145.5,2024,7,14,-999.0
64.0,-145.0,2024,7,14,-999.0
64.0,-144.5,2024,7,14,-999.0
64.0,-144.0,2024,7,14,-999.0
64.5,-149.5,2024,7,14,4.22
64.5,-149.0,2024,7,14,-999.0
64.5,-148.5,2024,7,14,4.22
64.5,-148.0,2024,7,14,-999.0
64.5,-147.5,2024,7,14,3.61
64.5,-147.0,2024,7,14,-999.0
64.5,-146.5,2024,7,14,3.61
64.5,-146.0,2024,7,14,-999.0
64.5,-145.5,2024,7,14,4.76
64.5,-145.0,2024,7,14,-999.0
64.5,-144.5,2024,7,14,4.76
64.5,-144.0,2024,7,14,-999.0
65.0,-149.5,2024,7,14,-999.0
65.0,-149.0,2024,7,14,-999.0
65.0,-148.5,2024,7,14,-999.0
65.0,-148.0,2024,7,14,-999.0
65.0,-147.5,2024,7,14,-999.0
65.0,-147.0,2024,7,14,-999.0
65.0,-146.5,2024,7,14,-999.0
65.0,-146.0,2024,7,14,-999.0
65.0,-145.5,2024,7,14,-999.0
65.0,-145.0,2024,7,14,-999.0
65.0,-144.5,2024,7,14,-999.0
65.0,-144.0,2024,7,14,-999.0
65.5,-149.5,2024,7,14,3.93
65.5,-149.0,2024,7,14,-999.0
65.5,-148.5,2024,7,14,3.93
65.5,-148.0,2024,7,14,-999.0
65.5,-147.5,2024,7,14,3.26
65.5,-147.0,2024,7,14,-999.0
65.5,-146.5,2024,7,14,3.26
65.5,-146.0,2024,7,14,-999.0
65.5,-145.5,2024,7,14,3.49
65.5,-145.0,2024,7,14,-999.0
65.5,-144.5,2024,7,14,3.49
65.5,-144.0,2024,7,14,-999.0
63.5,-149.5,2024,7,15,5.59
63.5,-149.0,2024,7,15,-999.0
63.5,-148.5,2024,7,15,5.59
63.5,-148.0,2024,7,15,-999.0
63.5,-147.5,2024,7,15,5.1
63.5,-147.0,2024,7,15,-999.0
63.5,-146.5,2024,7,15,5.1
63.5,-146.0,2024,7,15,-999.0
63.5,-145.5,2024,7,15,4.93
63.5,-145.0,2024,7,15,-999.0
63.5,-144.5,2024,7,15,4.93
63.5,-144.0,2024,7,15,-999.0
64.0,-149.5,2024,7,15,-999.0
64.0,-149.0,2024,7,15,-999.0
64.0,-148.5,2024,7,15,-999.0
64.0,-148.0,2024,7,15,-999.0
64.0,-147.5,2024,7,15,-999.0
64.0,-147.0,2024,7,15,-999.0
64.0,-146.5,2024,7,15,-999.0
64.0,-146.0,2024,7,15,-999.0
64.0,-145.5,2024,7,15,-999.0
64.0,-145.0,2024,7,15,-999.0
64.0,-144.5,2024,7,15,-999.0
64.0,-144.0,2024,7,15,-999.0
64.5,-149.5,2024,7,15,5.99
64.5,-149.0,2024,7,15,-999.0
64.5,-148.5,2024,7,15,5.99
64.5,-148.0,2024,7,15,-999.0
64.5,-147.5,2024,7,15,5.25
64.5,-147.0,2024,7,15,-999.0
64.5,-146.5,2024,7,15,5.25
64.5,-146.0,2024,7,15,-999.0
64.5,-145.5,2024,7,15,5.97
64.5,-145.0,2024,7,15,-999.0
64.5,-144.5,2024,7,15,5.97
64.5,-144.0,2024,7,15,-999.0
65.0,-149.5,2024,7,15,-999.0
65.0,-149.0,2024,7,15,-999.0
65.0,-148.5,2024,7,15,-999.0
65.0,-148.0,2024,7,15,-999.0
65.0,-147.5,2024,7,15,-999.0
65.0,-147.0,2024,7,15,-999.0
65.0,-146.5,2024,7,15,-999.0
65.0,-146.0,2024,7,15,-999.0
65.0,-145.5,2024,7,15,-999.0
65.0,-145.0,2024,7,15,-999.0
65.0,-144.5,2024,7,15,-999.0
65.0,-144.0,2024,7,15,-999.0
65.5,-149.5,2024,7,15,6.08
65.5,-149.0,2024,7,15,-999.0
65.5,-148.5,2024,7,15,6.08
65.5,-148.0,2024,7,15,-999.0
65.5,-147.5,2024,7,15,5.54
65.5,-147.0,2024,7,15,-999.0
65.5,-146.5,2024,7,15,5.54
65.5,-146.0,2024,7,15,-999.0
65.5,-145.5,2024,7,15,5.45
65.5,-145.0,2024,7,15,-999.0
65.5,-144.5,2024,7,15,5.45
65.5,-144.0,2024,7,15,-999.0
63.5,-149.5,2024,7,16,4.03
63.5,-149.0,2024,7,16,-999.0
63.5,-148.5,2024,7,16,4.03
63.5,-148.0,2024,7,16,-999.0
63.5,-147.5,2024,7,16,4.92
63.5,-147.0,2024,7,16,-999.0
63.5,-146.5,2024,7,16,4.92
63.5,-146.0,2024,7,16,-999.0
63.5,-145.5,2024,7,16,5.0
63.5,-145.0,2024,7,16,-999.0
63.5,-144.5,2024,7,16,5.0
63.5,-144.0,2024,7,16,-999.0
64.0,-149.5,2024,7,16,-999.0
64.0,-149.0,2024,7,16,-999.0
64.0,-148.5,2024,7,16,-999.0
64.0,-148.0,2024,7,16,-999.0
64.0,-147.5,2024,7,16,-999.0
64.0,-147.0,2024,7,16,-999.0
64.0,-146.5,2024,7,16,-999.0
64.0,-146.0,2024,7,16,-999.0
64.0,-145.5,2024,7,16,-999.0
64.0,-145.0,2024,7,16,-999.0
64.0,-144.5,2024,7,16,-999.0
64.0,-144.0,2024,7,16,-999.0
64.5,-149.5,2024,7,16,5.41
64.5,-149.0,2024,7,16,-999.0
64.5,-148.5,2024,7,16,5.41
64.5,-148.0,2024,7,16,-999.0
64.5,-147.5,2024,7,16,5.1
64.5,-147.0,2024,7,16,-999.0
64.5,-146.5,2024,7,16,5.1
64.5,-146.0,2024,7,16,-999.0
64.5,-145.5,2024,7,16,4.98
64.5,-145.0,2024,7,16,-999.0
64.5,-144.5,2024,7,16,4.98
64.5,-144.0,2024,7,16,-999.0
65.0,-149.5,2024,7,16,-999.0
65.0,-149.0,2024,7,16,-999.0
65.0,-148.5,2024,7,16,-999.0
65.0,-148.0,2024,7,16,-999.0
65.0,-147.5,2024,7,16,-999.0
65.0,-147.0,2024,7,16,-999.0
65.0,-146.5,2024,7,16,-999.0
65.0,-146.0,2024,7,16,-999.0
65.0,-145.5,2024,7,16,-999.0
65.0,-145.0,2024,7,16,-999.0
65.0,-144.5,2024,7,16,-999.0
65.0,-144.0,2024,7,16,-999.0
65.5,-149.5,2024,7,16,5.64
65.5,-149.0,2024,7,16,-999.0
65.5,-148.5,2024,7,16,5.64
65.5,-148.0,2024,7,16,-999.0
65.5,-147.5,2024,7,16,5.14
65.5,-147.0,2024,7,16,-999.0
65.5,-146.5,2024,7,16,5.14
65.5,-146.0,2024,7,16,-999.0
65.5,-145.5,2024,7,16,4.25
65.5,-145.0,2024,7,16,-999.0
65.5,-144.5,2024,7,16,4.25
65.5,-144.0,2024,7,16,-999.0
63.5,-149.5,2024,7,17,4.9
63.5,-149.0,2024,7,17,-999.0
63.5,-148.5,2024,7,17,4.9
63.5,-148.0,2024,7,17,-999.0
63.5,-147.5,2024,7,17,5.01
63.5,-147.0,2024,7,17,-999.0
63.5,-146.5,2024,7,17,5.01
63.5,-146.0,2024,7,17,-999.0
63.5,-145.5,2024,7,17,5.49
63.5,-145.0,2024,7,17,-999.0
63.5,-144.5,2024,7,17,5.49
63.5,-144.0,2024,7,17,-999.0
64.0,-149.5,2024,7,17,-999.0
64.0,-149.0,2024,7,17,-999.0
64.0,-148.5,2024,7,17,-999.0
64.0,-148.0,2024,7,17,-999.0
64.0,-147.5,2024,7,17,-999.0
64.0,-147.0,2024,7,17,-999.0
64.0,-146.5,2024,7,17,-999.0
64.0,-146.0,2024,7,17,-999.0
64.0,-145.5,2024,7,17,-999.0
64.0,-145.0,2024,7,17,-999.0
64.0,-144.5,2024,7,17,-999.0
64.0,-144.0,2024,7,17,-999.0
64.5,-149.5,2024,7,17,4.93
64.5,-149.0,2024,7,17,-999.0
64.5,-148.5,2024,7,17,4.93
64.5,-148.0,2024,7,17,-999.0
64.5,-147.5,2024,7,17,5.58
64.5,-147.0,2024,7,17,-999.0
64.5,-146.5,2024,7,17,5.58
64.5,-146.0,2024,7,17,-999.0
64.5,-145.5,2024,7,17,5.35
64.5,-145.0,2024,7,17,-999.0
64.5,-144.5,2024,7,17,5.35
64.5,-144.0,2024,7,17,-999.0
65.0,-149.5,2024,7,17,-999.0
65.0,-149.0,2024,7,17,-999.0
65.0,-148.5,2024,7,17,-999.0
65.0,-148.0,2024,7,17,-999.0
65.0,-147.5,2024,7,17,-999.0
65.0,-147.0,2024,7,17,-999.0
65.0,-146.5,2024,7,17,-999.0
65.0,-146.0,2024,7,17,-999.0
65.0,-145.5,2024,7,17,-999.0
65.0,-145.0,2024,7,17,-999.0
65.0,-144.5,2024,7,17,-999.0
65.0,-144.0,2024,7,17,-999.0
65.5,-149.5,2024,7,17,5.4
65.5,-149.0,2024,7,17,-999.0
65.5,-148.5,2024,7,17,5.4
65.5,-148.0,2024,7,17,-999.0
65.5,-147.5,2024,7,17,5.51
65.5,-147.0,2024,7,17,-999.0
65.5,-146.5,2024,7,17,5.51
65.5,-146.0,2024,7,17,-999.0
65.5,-145.5,2024,7,17,4.93
65.5,-145.0,2024,7,17,-999.0
65.5,-144.5,2024,7,17,4.93
65.5,-144.0,2024,7,17,-999.0
63.5,-149.5,2024,7,18,4.74
63.5,-149.0,2024,7,18,-999.0
63.5,-148.5,2024,7,18,4.74
63.5,-148.0,2024,7,18,-999.0
63.5,-147.5,2024,7,18,4.79
63.5,-147.0,2024,7,18,-999.0
63.5,-146.5,2024,7,18,4.79
63.5,-146.0,2024,7,18,-999.0
63.5,-145.5,2024,7,18,4.54
63.5,-145.0,2024,7,18,-999.0
63.5,-144.5,2024,7,18,4.54
63.5,-144.0,2024,7,18,-999.0
64.0,-149.5,2024,7,18,-999.0
64.0,-149.0,2024,7,18,-999.0
64.0,-148.5,2024,7,18,-999.0
64.0,-148.0,2024,7,18,-999.0
64.0,-147.5,2024,7,18,-999.0
64.0,-147.0,2024,7,18,-999.0
64.0,-146.5,2024,7,18,-999.0
64.0,-146.0,2024,7,18,-999.0
64.0,-145.5,2024,7,18,-999.0
64.0,-145.0,2024,7,18,-999.0
64.0,-144.5,2024,7,18,-999.0
64.0,-144.0,2024,7,18,-999.0
64.5,-149.5,2024,7,18,4.95
64.5,-149.0,2024,7,18,-999.0
64.5,-148.5,2024,7,18,4.95
64.5,-148.0,2024,7,18,-999.0
64.5,-147.5,2024,7,18,4.67
64.5,-147.0,2024,7,18,-999.0
64.5,-146.5,2024,7,18,4.67
64.5,-146.0,2024,7,18,-999.0
64.5,-145.5,2024,7,18,4.76
64.5,-145.0,2024,7,18,-999.0
64.5,-144.5,2024,7,18,4.76
64.5,-144.0,2024,7,18,-999.0
65.0,-149.5,2024,7,18,-999.0
65.0,-149.0,2024,7,18,-999.0
65.0,-148.5,2024,7,18,-999.0
65.0,-148.0,2024,7,18,-999.0
65.0,-147.5,2024,7,18,-999.0
65.0,-147.0,2024,7,18,-999.0
65.0,-146.5,2024,7,18,-999.0
65.0,-146.0,2024,7,18,-999.0
65.0,-145.5,2024,7,18,-999.0
65.0,-145.0,2024,7,18,-999.0
65.0,-144.5,2024,7,18,-999.0
65.0,-144.0,2024,7,18,-999.0
65.5,-149.5,2024,7,18,4.85
65.5,-149.0,2024,7,18,-999.0
65.5,-148.5,2024,7,18,4.85
65.5,-148.0,2024,7,18,-999.0
65.5,-147.5,2024,7,18,5.11
65.5,-147.0,2024,7,18,-999.0
65.5,-146.5,2024,7,18,5.11
65.5,-146.0,2024,7,18,-999.0
65.5,-145.5,2024,7,18,5.41
65.5,-145.0,2024,7,18,-999.0
65.5,-144.5,2024,7,18,5.41
65.5,-144.0,2024,7,18,-999.0
63.5,-149.5,2024,7,19,7.06
