latitude, longitude, year, month, day, wind Speed 
65.5,-148.125,2024,6,3,3.26
65.5,-147.5,2024,6,3,3.91
65.5,-146.875,2024,6,3,4.54
65.5,-146.25,2024,6,3,5.02
65.5,-145.625,2024,6,3,5.33
65.5,-145.0,2024,6,3,5.39
65.5,-144.375,2024,6,3,5.39
63.5,-149.375,2024,6,4,3.14
63.5,-148.75,2024,6,4,3.01
63.5,-148.125,2024,6,4,2.81
63.5,-147.5,2024,6,4,2.64
63.5,-146.875,2024,6,4,2.62
63.5,-146.25,2024,6,4,2.42
63.5,-145.625,2024,6,4,2.39
63.5,-145.0,2024,6,4,2.53
63.5,-144.375,2024,6,4,2.77
64.0,-149.375,2024,6,4,3.51
64.0,-148.75,2024,6,4,3.41
64.0,-148.125,2024,6,4,2.99
64.0,-147.5,2024,6,4,2.59
64.0,-146.875,2024,6,4,2.04
64.0,-146.25,2024,6,4,2.04
64.0,-145.625,2024,6,4,2.2
64.0,-145.0,2024,6,4,2.77
64.0,-144.375,2024,6,4,3.45
64.5,-149.375,2024,6,4,2.8
64.5,-148.75,2024,6,4,2.7
64.5,-148.125,2024,6,4,2.4
64.5,-147.5,2024,6,4,1.99
64.5,-146.875,2024,6,4,1.98
64.5,-146.25,2024,6,4,1.96
64.5,-145.625,2024,6,4,2.71
64.5,-145.0,2024,6,4,3.2
64.5,-144.375,2024,6,4,3.46
65.0,-149.375,2024,6,4,2.52
65.0,-148.75,2024,6,4,2.57
65.0,-148.125,2024,6,4,2.72
65.0,-147.5,2024,6,4,3.11
65.0,-146.875,2024,6,4,3.79
65.0,-146.25,2024,6,4,3.8
65.0,-145.625,2024,6,4,3.72
65.0,-145.0,2024,6,4,3.73
65.0,-144.375,2024,6,4,4.03
65.5,-149.375,2024,6,4,3.49
65.5,-148.75,2024,6,4,3.56
65.5,-148.125,2024,6,4,4.0
65.5,-147.5,2024,6,4,4.37
65.5,-146.875,2024,6,4,4.51
65.5,-146.25,2024,6,4,4.76
65.5,-145.625,2024,6,4,4.95
65.5,-145.0,2024,6,4,4.91
65.5,-144.375,2024,6,4,4.87
63.5,-149.375,2024,6,5,3.97
63.5,-148.75,2024,6,5,4.31
63.5,-148.125,2024,6,5,4.12
63.5,-147.5,2024,6,5,3.83
63.5,-146.875,2024,6,5,3.85
63.5,-146.25,2024,6,5,4.21
63.5,-145.625,2024,6,5,4.48
63.5,-145.0,2024,6,5,4.68
63.5,-144.375,2024,6,5,4.75
64.0,-149.375,2024,6,5,3.58
64.0,-148.75,2024,6,5,3.37
64.0,-148.125,2024,6,5,3.7
64.0,-147.5,2024,6,5,4.17
64.0,-146.875,2024,6,5,3.6
64.0,-146.25,2024,6,5,3.97
64.0,-145.625,2024,6,5,4.38
64.0,-145.0,2024,6,5,4.34
64.0,-144.375,2024,6,5,4.43
64.5,-149.375,2024,6,5,2.75
64.5,-148.75,2024,6,5,2.73
64.5,-148.125,2024,6,5,2.65
64.5,-147.5,2024,6,5,2.71
64.5,-146.875,2024,6,5,3.17
64.5,-146.25,2024,6,5,3.47
64.5,-145.625,2024,6,5,3.84
64.5,-145.0,2024,6,5,3.95
64.5,-144.375,2024,6,5,3.96
65.0,-149.375,2024,6,5,3.44
65.0,-148.75,2024,6,5,3.4
65.0,-148.125,2024,6,5,3.48
65.0,-147.5,2024,6,5,3.82
65.0,-146.875,2024,6,5,4.45
65.0,-146.25,2024,6,5,4.36
65.0,-145.625,2024,6,5,4.07
65.0,-145.0,2024,6,5,3.76
65.0,-144.375,2024,6,5,3.93
65.5,-149.375,2024,6,5,4.4
65.5,-148.75,2024,6,5,4.25
65.5,-148.125,2024,6,5,4.39
65.5,-147.5,2024,6,5,4.5
65.5,-146.875,2024,6,5,4.51
65.5,-146.25,2024,6,5,4.63
65.5,-145.625,2024,6,5,4.57
65.5,-145.0,2024,6,5,4.26
65.5,-144.375,2024,6,5,4.13
63.5,-149.375,2024,6,6,5.76
63.5,-148.75,2024,6,6,5.99
63.5,-148.125,2024,6,6,5.7
63.5,-147.5,2024,6,6,5.2
63.5,-146.875,2024,6,6,5.05
63.5,-146.25,2024,6,6,5.85
63.5,-145.625,2024,6,6,6.42
63.5,-145.0,2024,6,6,6.51
63.5,-144.375,2024,6,6,6.09
64.0,-149.375,2024,6,6,5.3
64.0,-148.75,2024,6,6,5.87
64.0,-148.125,2024,6,6,6.3
64.0,-147.5,2024,6,6,6.52
64.0,-146.875,2024,6,6,5.65
64.0,-146.25,2024,6,6,5.6
64.0,-145.625,2024,6,6,5.75
64.0,-145.0,2024,6,6,5.12
64.0,-144.375,2024,6,6,4.48
64.5,-149.375,2024,6,6,4.15
64.5,-148.75,2024,6,6,4.76
64.5,-148.125,2024,6,6,4.78
64.5,-147.5,2024,6,6,4.34
64.5,-146.875,2024,6,6,4.38
64.5,-146.25,2024,6,6,4.47
64.5,-145.625,2024,6,6,4.27
64.5,-145.0,2024,6,6,4.25
64.5,-144.375,2024,6,6,4.33
65.0,-149.375,2024,6,6,4.34
65.0,-148.75,2024,6,6,4.01
65.0,-148.125,2024,6,6,4.14
65.0,-147.5,2024,6,6,4.52
65.0,-146.875,2024,6,6,4.83
65.0,-146.25,2024,6,6,5.03
65.0,-145.625,2024,6,6,5.17
65.0,-145.0,2024,6,6,5.24
65.0,-144.375,2024,6,6,5.21
65.5,-149.375,2024,6,6,5.2
65.5,-148.75,2024,6,6,5.18
65.5,-148.125,2024,6,6,5.23
65.5,-147.5,2024,6,6,5.5
65.5,-146.875,2024,6,6,5.85
65.5,-146.25,2024,6,6,6.15
65.5,-145.625,2024,6,6,6.19
65.5,-145.0,2024,6,6,6.12
65.5,-144.375,2024,6,6,5.91
63.5,-149.375,2024,6,7,3.24
63.5,-148.75,2024,6,7,3.19
63.5,-148.125,2024,6,7,3.04
63.5,-147.5,2024,6,7,2.77
63.5,-146.875,2024,6,7,2.47
63.5,-146.25,2024,6,7,2.56
63.5,-145.625,2024,6,7,2.83
63.5,-145.0,2024,6,7,3.04
63.5,-144.375,2024,6,7,3.15
64.0,-149.375,2024,6,7,3.3
64.0,-148.75,2024,6,7,3.47
64.0,-148.125,2024,6,7,3.45
64.0,-147.5,2024,6,7,3.4
64.0,-146.875,2024,6,7,3.0
64.0,-146.25,2024,6,7,2.9
64.0,-145.625,2024,6,7,2.93
64.0,-145.0,2024,6,7,2.84
64.0,-144.375,2024,6,7,2.88
64.5,-149.375,2024,6,7,3.43
64.5,-148.75,2024,6,7,3.47
64.5,-148.125,2024,6,7,3.47
64.5,-147.5,2024,6,7,3.19
64.5,-146.875,2024,6,7,3.06
64.5,-146.25,2024,6,7,2.94
64.5,-145.625,2024,6,7,2.74
64.5,-145.0,2024,6,7,2.79
64.5,-144.375,2024,6,7,2.83
65.0,-149.375,2024,6,7,3.12
65.0,-148.75,2024,6,7,2.99
65.0,-148.125,2024,6,7,3.05
65.0,-147.5,2024,6,7,3.23
65.0,-146.875,2024,6,7,3.44
65.0,-146.25,2024,6,7,3.49
65.0,-145.625,2024,6,7,3.57
65.0,-145.0,2024,6,7,3.64
65.0,-144.375,2024,6,7,3.53
65.5,-149.375,2024,6,7,3.31
65.5,-148.75,2024,6,7,3.43
65.5,-148.125,2024,6,7,3.55
65.5,-147.5,2024,6,7,3.82
65.5,-146.875,2024,6,7,4.09
65.5,-146.25,2024,6,7,4.38
65.5,-145.625,2024,6,7,4.4
65.5,-145.0,2024,6,7,4.28
65.5,-144.375,2024,6,7,4.15
63.5,-149.375,2024,6,8,4.44
63.5,-148.75,2024,6,8,4.59
63.5,-148.125,2024,6,8,4.95
63.5,-147.5,2024,6,8,5.0
63.5,-146.875,2024,6,8,4.74
63.5,-146.25,2024,6,8,4.76
63.5,-145.625,2024,6,8,5.34
63.5,-145.0,2024,6,8,5.55
63.5,-144.375,2024,6,8,5.55
64.0,-149.375,2024,6,8,5.19
64.0,-148.75,2024,6,8,5.43
64.0,-148.125,2024,6,8,5.35
64.0,-147.5,2024,6,8,5.15
64.0,-146.875,2024,6,8,5.37
64.0,-146.25,2024,6,8,5.84
64.0,-145.625,2024,6,8,6.14
64.0,-145.0,2024,6,8,6.11
64.0,-144.375,2024,6,8,6.32
64.5,-149.375,2024,6,8,6.18
64.5,-148.75,2024,6,8,6.44
64.5,-148.125,2024,6,8,6.81
64.5,-147.5,2024,6,8,6.81
64.5,-146.875,2024,6,8,6.86
64.5,-146.25,2024,6,8,6.69
64.5,-145.625,2024,6,8,6.74
64.5,-145.0,2024,6,8,6.46
64.5,-144.375,2024,6,8,6.1
65.0,-149.375,2024,6,8,7.51
65.0,-148.75,2024,6,8,7.26
65.0,-148.125,2024,6,8,7.63
65.0,-147.5,2024,6,8,8.36
65.0,-146.875,2024,6,8,9.06
65.0,-146.25,2024,6,8,8.33
65.0,-145.625,2024,6,8,7.34
65.0,-145.0,2024,6,8,6.38
65.0,-144.375,2024,6,8,6.19
65.5,-149.375,2024,6,8,8.33
65.5,-148.75,2024,6,8,7.91
65.5,-148.125,2024,6,8,8.33
65.5,-147.5,2024,6,8,8.65
65.5,-146.875,2024,6,8,8.43
65.5,-146.25,2024,6,8,8.21
65.5,-145.625,2024,6,8,7.77
65.5,-145.0,2024,6,8,6.94
65.5,-144.375,2024,6,8,6.3
63.5,-149.375,2024,6,9,5.29
63.5,-148.75,2024,6,9,5.5
63.5,-148.125,2024,6,9,5.41
63.5,-147.5,2024,6,9,4.6
63.5,-146.875,2024,6,9,4.13
63.5,-146.25,2024,6,9,4.05
63.5,-145.625,2024,6,9,3.73
63.5,-145.0,2024,6,9,3.26
63.5,-144.375,2024,6,9,2.63
64.0,-149.375,2024,6,9,5.88
64.0,-148.75,2024,6,9,5.74
64.0,-148.125,2024,6,9,5.3
64.0,-147.5,2024,6,9,5.05
64.0,-146.875,2024,6,9,4.61
64.0,-146.25,2024,6,9,4.74
64.0,-145.625,2024,6,9,4.38
64.0,-145.0,2024,6,9,2.77
64.0,-144.375,2024,6,9,2.06
64.5,-149.375,2024,6,9,3.19
64.5,-148.75,2024,6,9,3.5
64.5,-148.125,2024,6,9,3.89
64.5,-147.5,2024,6,9,3.74
64.5,-146.875,2024,6,9,3.53
64.5,-146.25,2024,6,9,3.34
64.5,-145.625,2024,6,9,2.91
64.5,-145.0,2024,6,9,2.69
64.5,-144.375,2024,6,9,3.0
65.0,-149.375,2024,6,9,4.7
65.0,-148.75,2024,6,9,4.27
65.0,-148.125,2024,6,9,4.34
65.0,-147.5,2024,6,9,4.64
65.0,-146.875,2024,6,9,4.97
65.0,-146.25,2024,6,9,4.6
65.0,-145.625,2024,6,9,4.12
65.0,-145.0,2024,6,9,3.72
65.0,-144.375,2024,6,9,4.1
65.5,-149.375,2024,6,9,6.98
65.5,-148.75,2024,6,9,6.38
65.5,-148.125,2024,6,9,6.53
65.5,-147.5,2024,6,9,6.79
65.5,-146.875,2024,6,9,6.62
65.5,-146.25,2024,6,9,6.65
65.5,-145.625,2024,6,9,6.55
65.5,-145.0,2024,6,9,6.11
65.5,-144.375,2024,6,9,5.78
63.5,-149.375,2024,6,10,2.85
63.5,-148.75,2024,6,10,2.88
63.5,-148.125,2024,6,10,3.1
63.5,-147.5,2024,6,10,3.15
63.5,-146.875,2024,6,10,3.33
63.5,-146.25,2024,6,10,3.55
63.5,-145.625,2024,6,10,3.96
63.5,-145.0,2024,6,10,4.28
63.5,-144.375,2024,6,10,4.31
64.0,-149.375,2024,6,10,3.94
64.0,-148.75,2024,6,10,3.86
64.0,-148.125,2024,6,10,3.39
64.0,-147.5,2024,6,10,2.8
64.0,-146.875,2024,6,10,3.2
64.0,-146.25,2024,6,10,4.13
64.0,-145.625,2024,6,10,4.46
64.0,-145.0,2024,6,10,3.58
64.0,-144.375,2024,6,10,2.95
64.5,-149.375,2024,6,10,4.02
64.5,-148.75,2024,6,10,3.85
64.5,-148.125,2024,6,10,3.99
64.5,-147.5,2024,6,10,3.56
64.5,-146.875,2024,6,10,2.79
64.5,-146.25,2024,6,10,2.7
64.5,-145.625,2024,6,10,2.92
64.5,-145.0,2024,6,10,2.59
64.5,-144.375,2024,6,10,2.53
65.0,-149.375,2024,6,10,3.63
65.0,-148.75,2024,6,10,2.93
65.0,-148.125,2024,6,10,2.78
65.0,-147.5,2024,6,10,3.29
65.0,-146.875,2024,6,10,4.4
65.0,-146.25,2024,6,10,3.96
65.0,-145.625,2024,6,10,3.29
65.0,-145.0,2024,6,10,2.77
65.0,-144.375,2024,6,10,2.1
65.5,-149.375,2024,6,10,7.87
65.5,-148.75,2024,6,10,7.3
65.5,-148.125,2024,6,10,7.36
65.5,-147.5,2024,6,10,7.2
65.5,-146.875,2024,6,10,6.62
65.5,-146.25,2024,6,10,6.6
65.5,-145.625,2024,6,10,6.22
65.5,-145.0,2024,6,10,5.2
65.5,-144.375,2024,6,10,4.65
63.5,-149.375,2024,6,11,3.27
63.5,-148.75,2024,6,11,3.44
63.5,-148.125,2024,6,11,3.11
63.5,-147.5,2024,6,11,2.44
63.5,-146.875,2024,6,11,2.18
63.5,-146.25,2024,6,11,2.03
63.5,-145.625,2024,6,11,1.63
63.5,-145.0,2024,6,11,1.87
63.5,-144.375,2024,6,11,2.13
64.0,-149.375,2024,6,11,3.42
64.0,-148.75,2024,6,11,3.16
64.0,-148.125,2024,6,11,2.68
64.0,-147.5,2024,6,11,2.71
64.0,-146.875,2024,6,11,2.29
64.0,-146.25,2024,6,11,2.46
64.0,-145.625,2024,6,11,2.44
64.0,-145.0,2024,6,11,1.63
64.0,-144.375,2024,6,11,2.15
64.5,-149.375,2024,6,11,2.4
64.5,-148.75,2024,6,11,2.57
64.5,-148.125,2024,6,11,2.71
64.5,-147.5,2024,6,11,2.35
64.5,-146.875,2024,6,11,1.98
64.5,-146.25,2024,6,11,1.74
64.5,-145.625,2024,6,11,2.04
64.5,-145.0,2024,6,11,1.9
64.5,-144.375,2024,6,11,1.97
65.0,-149.375,2024,6,11,4.22
65.0,-148.75,2024,6,11,4.22
65.0,-148.125,2024,6,11,4.34
65.0,-147.5,2024,6,11,4.84
65.0,-146.875,2024,6,11,5.72
65.0,-146.25,2024,6,11,4.99
65.0,-145.625,2024,6,11,4.18
65.0,-145.0,2024,6,11,3.71
65.0,-144.375,2024,6,11,3.28
65.5,-149.375,2024,6,11,5.46
65.5,-148.75,2024,6,11,5.22
65.5,-148.125,2024,6,11,5.52
65.5,-147.5,2024,6,11,5.62
65.5,-146.875,2024,6,11,5.37
65.5,-146.25,2024,6,11,5.25
65.5,-145.625,2024,6,11,4.87
65.5,-145.0,2024,6,11,4.09
65.5,-144.375,2024,6,11,3.64
63.5,-149.375,2024,6,12,4.11
63.5,-148.75,2024,6,12,3.74
63.5,-148.125,2024,6,12,3.69
63.5,-147.5,2024,6,12,3.76
63.5,-146.875,2024,6,12,3.55
63.5,-146.25,2024,6,12,3.09
63.5,-145.625,2024,6,12,3.33
63.5,-145.0,2024,6,12,3.49
63.5,-144.375,2024,6,12,3.33
64.0,-149.375,2024,6,12,5.26
64.0,-148.75,2024,6,12,5.32
64.0,-148.125,2024,6,12,5.26
64.0,-147.5,2024,6,12,5.04
64.0,-146.875,2024,6,12,4.63
64.0,-146.25,2024,6,12,5.1
64.0,-145.625,2024,6,12,5.09
64.0,-145.0,2024,6,12,3.74
64.0,-144.375,2024,6,12,3.21
64.5,-149.375,2024,6,12,5.17
64.5,-148.75,2024,6,12,5.12
64.5,-148.125,2024,6,12,4.93
64.5,-147.5,2024,6,12,4.35
64.5,-146.875,2024,6,12,3.66
64.5,-146.25,2024,6,12,2.99
64.5,-145.625,2024,6,12,2.74
64.5,-145.0,2024,6,12,2.68
64.5,-144.375,2024,6,12,2.45
65.0,-149.375,2024,6,12,2.28
65.0,-148.75,2024,6,12,2.51
65.0,-148.125,2024,6,12,2.49
65.0,-147.5,2024,6,12,2.6
65.0,-146.875,2024,6,12,3.2
65.0,-146.25,2024,6,12,2.97
65.0,-145.625,2024,6,12,2.98
65.0,-145.0,2024,6,12,3.19
65.0,-144.375,2024,6,12,2.96
65.5,-149.375,2024,6,12,3.36
65.5,-148.75,2024,6,12,3.22
65.5,-148.125,2024,6,12,3.33
65.5,-147.5,2024,6,12,3.29
65.5,-146.875,2024,6,12,3.21
65.5,-146.25,2024,6,12,3.44
65.5,-145.625,2024,6,12,3.23
65.5,-145.0,2024,6,12,3.14
65.5,-144.375,2024,6,12,3.36
63.5,-149.375,2024,6,13,3.12
63.5,-148.75,2024,6,13,3.28
63.5,-148.125,2024,6,13,3.59
63.5,-147.5,2024,6,13,3.45
63.5,-146.875,2024,6,13,3.35
63.5,-146.25,2024,6,13,3.35
63.5,-145.625,2024,6,13,3.39
63.5,-145.0,2024,6,13,3.48
63.5,-144.375,2024,6,13,3.89
64.0,-149.375,2024,6,13,4.94
64.0,-148.75,2024,6,13,4.68
64.0,-148.125,2024,6,13,4.09
64.0,-147.5,2024,6,13,3.63
64.0,-146.875,2024,6,13,3.3
64.0,-146.25,2024,6,13,3.71
64.0,-145.625,2024,6,13,3.98
64.0,-145.0,2024,6,13,3.63
64.0,-144.375,2024,6,13,3.74
64.5,-149.375,2024,6,13,4.24
64.5,-148.75,2024,6,13,4.48
64.5,-148.125,2024,6,13,4.4
64.5,-147.5,2024,6,13,3.82
64.5,-146.875,2024,6,13,3.51
64.5,-146.25,2024,6,13,3.13
64.5,-145.625,2024,6,13,2.93
64.5,-145.0,2024,6,13,3.07
64.5,-144.375,2024,6,13,3.23
65.0,-149.375,2024,6,13,3.8
65.0,-148.75,2024,6,13,3.46
65.0,-148.125,2024,6,13,3.42
65.0,-147.5,2024,6,13,3.45
65.0,-146.875,2024,6,13,3.31
65.0,-146.25,2024,6,13,3.39
65.0,-145.625,2024,6,13,3.6
65.0,-145.0,2024,6,13,3.8
65.0,-144.375,2024,6,13,3.33
65.5,-149.375,2024,6,13,4.15
65.5,-148.75,2024,6,13,3.94
65.5,-148.125,2024,6,13,3.82
65.5,-147.5,2024,6,13,3.91
65.5,-146.875,2024,6,13,4.03
65.5,-146.25,2024,6,13,4.25
65.5,-145.625,2024,6,13,4.07
65.5,-145.0,2024,6,13,3.68
65.5,-144.375,2024,6,13,3.17
63.5,-149.375,2024,6,14,3.31
63.5,-148.75,2024,6,14,3.65
63.5,-148.125,2024,6,14,3.59
63.5,-147.5,2024,6,14,3.4
63.5,-146.875,2024,6,14,3.35
63.5,-146.25,2024,6,14,3.48
63.5,-145.625,2024,6,14,3.37
63.5,-145.0,2024,6,14,3.01
63.5,-144.375,2024,6,14,2.77
64.0,-149.375,2024,6,14,3.37
64.0,-148.75,2024,6,14,3.3
64.0,-148.125,2024,6,14,3.13
64.0,-147.5,2024,6,14,3.07
64.0,-146.875,2024,6,14,3.18
64.0,-146.25,2024,6,14,3.66
64.0,-145.625,2024,6,14,3.81
64.0,-145.0,2024,6,14,3.13
64.0,-144.375,2024,6,14,2.8
64.5,-149.375,2024,6,14,3.05
64.5,-148.75,2024,6,14,3.17
64.5,-148.125,2024,6,14,3.32
64.5,-147.5,2024,6,14,3.38
64.5,-146.875,2024,6,14,3.51
64.5,-146.25,2024,6,14,3.49
64.5,-145.625,2024,6,14,3.33
64.5,-145.0,2024,6,14,3.01
64.5,-144.375,2024,6,14,2.57
65.0,-149.375,2024,6,14,3.68
65.0,-148.75,2024,6,14,3.41
65.0,-148.125,2024,6,14,3.41
65.0,-147.5,2024,6,14,3.55
65.0,-146.875,2024,6,14,3.68
65.0,-146.25,2024,6,14,3.82
65.0,-145.625,2024,6,14,3.87
65.0,-145.0,2024,6,14,3.82
65.0,-144.375,2024,6,14,3.37
65.5,-149.375,2024,6,14,4.23
65.5,-148.75,2024,6,14,3.85
65.5,-148.125,2024,6,14,3.91
65.5,-147.5,2024,6,14,4.21
65.5,-146.875,2024,6,14,4.42
65.5,-146.25,2024,6,14,4.56
65.5,-145.625,2024,6,14,4.61
65.5,-145.0,2024,6,14,4.53
65.5,-144.375,2024,6,14,4.19
63.5,-149.375,2024,6,15,3.49
63.5,-148.75,2024,6,15,3.72
63.5,-148.125,2024,6,15,3.59
63.5,-147.5,2024,6,15,3.39
63.5,-146.875,2024,6,15,3.25
63.5,-146.25,2024,6,15,3.23
63.5,-145.625,2024,6,15,2.98
63.5,-145.0,2024,6,15,2.55
63.5,-144.375,2024,6,15,2.32
64.0,-149.375,2024,6,15,2.85
64.0,-148.75,2024,6,15,2.75
64.0,-148.125,2024,6,15,2.69
64.0,-147.5,2024,6,15,2.73
64.0,-146.875,2024,6,15,2.52
64.0,-146.25,2024,6,15,2.44
64.0,-145.625,2024,6,15,2.19
64.0,-145.0,2024,6,15,1.89
64.0,-144.375,2024,6,15,2.03
64.5,-149.375,2024,6,15,2.87
64.5,-148.75,2024,6,15,2.4
64.5,-148.125,2024,6,15,1.94
64.5,-147.5,2024,6,15,1.73
64.5,-146.875,2024,6,15,1.7
64.5,-146.25,2024,6,15,1.78
64.5,-145.625,2024,6,15,2.25
64.5,-145.0,2024,6,15,2.38
64.5,-144.375,2024,6,15,2.5
65.0,-149.375,2024,6,15,3.18
65.0,-148.75,2024,6,15,2.72
65.0,-148.125,2024,6,15,1.92
65.0,-147.5,2024,6,15,1.25
65.0,-146.875,2024,6,15,1.28
65.0,-146.25,2024,6,15,1.54
65.0,-145.625,2024,6,15,1.81
65.0,-145.0,2024,6,15,2.02
65.0,-144.375,2024,6,15,2.08
65.5,-149.375,2024,6,15,2.92
65.5,-148.75,2024,6,15,2.25
65.5,-148.125,2024,6,15,1.48
65.5,-147.5,2024,6,15,0.8
65.5,-146.875,2024,6,15,0.61
65.5,-146.25,2024,6,15,1.26
65.5,-145.625,2024,6,15,1.84
65.5,-145.0,2024,6,15,2.33
65.5,-144.375,2024,6,15,2.61
63.5,-149.375,2024,6,16,1.26
63.5,-148.75,2024,6,16,1.36
63.5,-148.125,2024,6,16,1.6
63.5,-147.5,2024,6,16,1.62
63.5,-146.875,2024,6,16,1.75
63.5,-146.25,2024,6,16,2.01
63.5,-145.625,2024,6,16,2.01
63.5,-145.0,2024,6,16,1.88
63.5,-144.375,2024,6,16,2.0
64.0,-149.375,2024,6,16,1.96
64.0,-148.75,2024,6,16,1.91
64.0,-148.125,2024,6,16,1.81
64.0,-147.5,2024,6,16,1.85
64.0,-146.875,2024,6,16,1.96
64.0,-146.25,2024,6,16,2.11
64.0,-145.625,2024,6,16,2.07
64.0,-145.0,2024,6,16,2.14
64.0,-144.375,2024,6,16,2.47
64.5,-149.375,2024,6,16,2.83
64.5,-148.75,2024,6,16,2.84
64.5,-148.125,2024,6,16,2.85
64.5,-147.5,2024,6,16,2.73
64.5,-146.875,2024,6,16,2.43
64.5,-146.25,2024,6,16,2.11
64.5,-145.625,2024,6,16,2.35
64.5,-145.0,2024,6,16,2.42
64.5,-144.375,2024,6,16,2.33
65.0,-149.375,2024,6,16,3.35
65.0,-148.75,2024,6,16,3.24
65.0,-148.125,2024,6,16,3.04
65.0,-147.5,2024,6,16,2.77
65.0,-146.875,2024,6,16,2.77
65.0,-146.25,2024,6,16,2.8
65.0,-145.625,2024,6,16,2.79
65.0,-145.0,2024,6,16,2.8
65.0,-144.375,2024,6,16,2.37
65.5,-149.375,2024,6,16,3.68
65.5,-148.75,2024,6,16,3.38
65.5,-148.125,2024,6,16,3.31
65.5,-147.5,2024,6,16,3.27
65.5,-146.875,2024,6,16,3.39
65.5,-146.25,2024,6,16,3.61
65.5,-145.625,2024,6,16,3.45
65.5,-145.0,2024,6,16,3.11
65.5,-144.375,2024,6,16,2.77
63.5,-149.375,2024,6,17,3.6
63.5,-148.75,2024,6,17,3.36
63.5,-148.125,2024,6,17,2.91
63.5,-147.5,2024,6,17,2.98
63.5,-146.875,2024,6,17,3.02
63.5,-146.25,2024,6,17,2.6
63.5,-145.625,2024,6,17,2.39
63.5,-145.0,2024,6,17,2.3
63.5,-144.375,2024,6,17,2.41
64.0,-149.375,2024,6,17,2.99
64.0,-148.75,2024,6,17,3.04
64.0,-148.125,2024,6,17,3.12
64.0,-147.5,2024,6,17,3.2
64.0,-146.875,2024,6,17,3.24
64.0,-146.25,2024,6,17,3.44
64.0,-145.625,2024,6,17,3.3
64.0,-145.0,2024,6,17,2.83
64.0,-144.375,2024,6,17,2.86
64.5,-149.375,2024,6,17,3.04
64.5,-148.75,2024,6,17,3.07
64.5,-148.125,2024,6,17,3.03
64.5,-147.5,2024,6,17,3.03
64.5,-146.875,2024,6,17,3.16
64.5,-146.25,2024,6,17,3.13
64.5,-145.625,2024,6,17,2.78
64.5,-145.0,2024,6,17,2.79
64.5,-144.375,2024,6,17,2.91
65.0,-149.375,2024,6,17,2.88
65.0,-148.75,2024,6,17,2.97
65.0,-148.125,2024,6,17,3.0
65.0,-147.5,2024,6,17,3.02
65.0,-146.875,2024,6,17,3.06
65.0,-146.25,2024,6,17,3.32
65.0,-145.625,2024,6,17,3.69
65.0,-145.0,2024,6,17,4.04
65.0,-144.375,2024,6,17,4.02
65.5,-149.375,2024,6,17,3.82
65.5,-148.75,2024,6,17,3.72
65.5,-148.125,2024,6,17,3.87
65.5,-147.5,2024,6,17,4.15
65.5,-146.875,2024,6,17,4.33
65.5,-146.25,2024,6,17,4.59
65.5,-145.625,2024,6,17,4.72
65.5,-145.0,2024,6,17,4.87
65.5,-144.375,2024,6,17,4.93
63.5,-149.375,2024,6,18,5.1
63.5,-148.75,2024,6,18,4.88
63.5,-148.125,2024,6,18,4.0
63.5,-147.5,2024,6,18,3.49
63.5,-146.875,2024,6,18,3.28
63.5,-146.25,2024,6,18,2.95
63.5,-145.625,2024,6,18,2.41
63.5,-145.0,2024,6,18,2.25
63.5,-144.375,2024,6,18,2.35
64.0,-149.375,2024,6,18,4.77
64.0,-148.75,2024,6,18,4.68
64.0,-148.125,2024,6,18,4.7
64.0,-147.5,2024,6,18,4.66
64.0,-146.875,2024,6,18,3.81
64.0,-146.25,2024,6,18,3.69
64.0,-145.625,2024,6,18,3.38
64.0,-145.0,2024,6,18,2.44
64.0,-144.375,2024,6,18,2.37
64.5,-149.375,2024,6,18,4.47
64.5,-148.75,2024,6,18,4.25
64.5,-148.125,2024,6,18,3.73
64.5,-147.5,2024,6,18,3.25
64.5,-146.875,2024,6,18,2.99
64.5,-146.25,2024,6,18,2.47
64.5,-145.625,2024,6,18,2.18
64.5,-145.0,2024,6,18,2.39
64.5,-144.375,2024,6,18,2.53
65.0,-149.375,2024,6,18,3.07
65.0,-148.75,2024,6,18,3.22
65.0,-148.125,2024,6,18,3.26
65.0,-147.5,2024,6,18,3.03
65.0,-146.875,2024,6,18,2.99
65.0,-146.25,2024,6,18,3.01
65.0,-145.625,2024,6,18,3.07
65.0,-145.0,2024,6,18,3.29
65.0,-144.375,2024,6,18,3.21
65.5,-149.375,2024,6,18,2.34
65.5,-148.75,2024,6,18,2.43
65.5,-148.125,2024,6,18,2.84
65.5,-147.5,2024,6,18,3.29
65.5,-146.875,2024,6,18,3.55
65.5,-146.25,2024,6,18,3.76
65.5,-145.625,2024,6,18,3.61
65.5,-145.0,2024,6,18,3.38
65.5,-144.375,2024,6,18,3.46
63.5,-149.375,2024,6,19,3.07
63.5,-148.75,2024,6,19,2.86
63.5,-148.125,2024,6,19,2.52
63.5,-147.5,2024,6,19,2.29
63.5,-146.875,2024,6,19,2.24
63.5,-146.25,2024,6,19,2.07
63.5,-145.625,2024,6,19,1.86
63.5,-145.0,2024,6,19,1.7
63.5,-144.375,2024,6,19,1.79
64.0,-149.375,2024,6,19,4.14
64.0,-148.75,2024,6,19,3.86
64.0,-148.125,2024,6,19,3.63
64.0,-147.5,2024,6,19,3.66
64.0,-146.875,2024,6,19,3.1
64.0,-146.25,2024,6,19,3.31
64.0,-145.625,2024,6,19,3.22
